customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05272,Male,0,No,No,12,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,49.16,576.52,No
CUST-05273,Female,0,No,No,2,Yes,No,Fiber optic,No internet service,No,One year,No,Electronic check,39.58,153.73,No
CUST-05274,Male,0,No,No,1,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Credit card,64.34,37.27,Yes
CUST-05275,Female,0,Yes,No,61,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,53.24,3238.57,Yes
CUST-05276,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.49,3315.65,No
CUST-05277,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,76.48,2852.11,Yes
CUST-05278,Male,0,No,No,13,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,55.28,758.72,No
CUST-05279,Male,0,Yes,No,15,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,102.27,1561.54,No
CUST-05280,Female,0,No,No,72,No,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,37.21,2652.07,No
CUST-05281,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,95.19,248.63,Yes
CUST-05282,Male,0,Yes,No,47,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,69.68,3216.32,Yes
CUST-05283,Male,0,No,Yes,11,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,53.17,566.38,No
CUST-05284,Female,0,No,No,1,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,98.88,173.59,Yes
CUST-05285,Female,0,No,No,43,Yes,No,No,No,No,One year,Yes,Bank transfer,81.71,3506.93,No
CUST-05286,Female,0,Yes,No,12,Yes,Yes,DSL,No,No internet service,Two year,No,Bank transfer,32.73,318.6,No
CUST-05287,Female,0,No,No,40,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,75.92,3048.93,No
CUST-05288,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,75.89,2945.64,No
CUST-05289,Female,1,Yes,No,24,Yes,No,No,No,Yes,One year,No,Electronic check,95.22,2311.48,Yes
CUST-05290,Male,0,Yes,Yes,48,Yes,Yes,No,No,No,Month-to-month,No,Credit card,82.56,4017.71,No
CUST-05291,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,84.71,2283.82,No
CUST-05292,Male,0,No,No,10,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,51.76,398.99,Yes
CUST-05293,Male,0,No,No,42,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,58.71,2493.77,No
CUST-05294,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,57.44,1557.83,Yes
CUST-05295,Male,1,Yes,No,1,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,43.49,Yes
CUST-05296,Male,0,No,No,72,No,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,103.6,7502.48,Yes
CUST-05297,Male,1,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,31.43,838.88,No
CUST-05298,Male,0,No,No,64,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,73.06,4718.27,No
CUST-05299,Female,0,No,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,55.07,3729.33,Yes
CUST-05300,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,57.85,1035.44,No
CUST-05301,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,85.33,1898.63,Yes
CUST-05302,Male,0,Yes,No,17,Yes,No,No,No,No,One year,Yes,Mailed check,41.59,747.77,No
CUST-05303,Male,1,Yes,No,19,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,78.7,1445.83,No
CUST-05304,Female,0,No,No,72,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,78.98,5732.62,Yes
CUST-05305,Male,0,No,No,49,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,41.73,1953.99,Yes
CUST-05306,Male,0,Yes,Yes,4,No,No,DSL,No,Yes,Month-to-month,No,Mailed check,92.33,264.99,Yes
CUST-05307,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,106.02,3098.02,No
CUST-05308,Female,0,No,No,72,Yes,No,No,No internet service,No,Two year,No,Electronic check,120.0,8666.03,No
CUST-05309,Male,1,Yes,Yes,28,No,Yes,DSL,No,No,Two year,No,Electronic check,57.14,1631.02,No
CUST-05310,Male,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,70.73,3475.86,Yes
CUST-05311,Female,1,Yes,No,46,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,72.57,3310.03,No
CUST-05312,Male,1,No,Yes,13,Yes,Yes,DSL,No,No internet service,Two year,No,Electronic check,84.97,1128.28,No
CUST-05313,Male,0,No,No,14,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,117.46,1610.91,Yes
CUST-05314,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,79.6,3247.31,No
CUST-05315,Female,0,Yes,No,22,Yes,No,DSL,No,No,Month-to-month,No,Credit card,80.42,1727.41,Yes
CUST-05316,Male,0,No,No,27,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,32.16,900.67,Yes
CUST-05317,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,120.0,4650.97,No
CUST-05318,Male,0,Yes,No,48,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,50.74,2454.88,No
CUST-05319,Male,0,No,No,10,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,18.0,184.41,No
CUST-05320,Male,0,No,No,5,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,18.0,170.04,No
CUST-05321,Female,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,74.75,825.72,Yes
CUST-05322,Female,0,No,No,22,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,26.81,652.01,No
CUST-05323,Female,0,Yes,No,13,Yes,Yes,No,No,No,Two year,Yes,Credit card,66.61,906.36,No
CUST-05324,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,20.16,468.01,Yes
CUST-05325,Male,0,No,No,1,Yes,No phone service,DSL,No,No internet service,One year,Yes,Bank transfer,74.15,46.32,No
CUST-05326,Female,0,Yes,Yes,22,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Electronic check,81.93,1788.84,Yes
CUST-05327,Female,0,No,No,14,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,70.28,1011.17,Yes
CUST-05328,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,44.11,1097.44,Yes
CUST-05329,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,91.36,1585.8,Yes
CUST-05330,Male,0,No,No,10,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,53.02,490.45,Yes
CUST-05331,Female,0,Yes,Yes,72,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,59.35,4272.28,No
CUST-05332,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,49.71,277.35,Yes
CUST-05333,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,56.96,2069.01,Yes
CUST-05334,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer,120.0,8558.66,Yes
CUST-05335,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer,64.85,1555.19,No
CUST-05336,Female,1,Yes,No,66,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,26.91,1687.91,No
CUST-05337,Female,0,Yes,No,4,Yes,No,DSL,No internet service,No internet service,One year,Yes,Bank transfer,36.22,90.65,No
CUST-05338,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Credit card,56.71,1272.52,No
CUST-05339,Female,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,41.16,866.74,Yes
CUST-05340,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,93.49,60.96,No
CUST-05341,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,22.49,429.46,No
CUST-05342,Female,0,Yes,No,14,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,61.43,884.11,Yes
CUST-05343,Female,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,95.32,3404.49,Yes
CUST-05344,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,46.1,3331.5,No
CUST-05345,Male,0,No,No,2,Yes,No phone service,No,No internet service,No,Month-to-month,No,Mailed check,78.17,103.94,Yes
CUST-05346,Female,0,No,No,12,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,63.79,724.48,No
CUST-05347,Female,0,No,No,18,No,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,64.05,1172.71,No
CUST-05348,Female,0,Yes,Yes,19,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.36,1435.47,Yes
CUST-05349,Female,0,Yes,No,47,No,No,Fiber optic,No,No,One year,Yes,Electronic check,18.0,760.23,No
CUST-05350,Male,0,Yes,Yes,18,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card,101.1,1862.07,No
CUST-05351,Female,0,No,Yes,1,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,18.0,150.11,Yes
CUST-05352,Female,1,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,99.08,3832.93,No
CUST-05353,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,78.02,5375.33,Yes
CUST-05354,Female,0,Yes,No,23,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,79.19,1817.33,No
CUST-05355,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,113.44,3075.1,Yes
CUST-05356,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,100.5,459.73,Yes
CUST-05357,Female,1,No,Yes,7,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,89.43,620.87,Yes
CUST-05358,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Two year,Yes,Credit card,56.16,489.18,Yes
CUST-05359,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,54.18,946.33,No
CUST-05360,Male,0,Yes,No,72,Yes,No phone service,DSL,No,No,One year,No,Bank transfer,90.24,6497.82,Yes
CUST-05361,Female,0,No,Yes,23,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.59,1859.33,No
CUST-05362,Male,0,No,No,6,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,74.04,442.63,Yes
CUST-05363,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,One year,No,Electronic check,63.29,492.78,No
CUST-05364,Female,1,Yes,Yes,15,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,52.77,677.86,No
CUST-05365,Male,1,No,Yes,31,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,23.3,665.21,No
CUST-05366,Male,0,No,No,18,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,84.31,1576.73,Yes
CUST-05367,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,59.55,880.22,Yes
CUST-05368,Female,0,No,Yes,26,Yes,Yes,No,No,No,One year,Yes,Mailed check,57.6,1514.96,No
CUST-05369,Male,0,Yes,No,8,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,18.0,208.83,No
CUST-05370,Male,0,Yes,Yes,2,Yes,No,No,No,No,Month-to-month,No,Mailed check,67.78,73.26,No
CUST-05371,Male,0,No,No,1,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,24.1,157.29,Yes
CUST-05372,Female,0,No,Yes,9,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,51.96,462.41,No
CUST-05373,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,One year,Yes,Credit card,88.78,293.13,No
CUST-05374,Female,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,66.9,834.43,Yes
CUST-05375,Male,1,No,No,47,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,61.84,2858.19,No
CUST-05376,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Mailed check,43.2,1729.26,No
CUST-05377,Male,1,No,No,30,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,48.57,1426.6,Yes
CUST-05378,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer,112.56,6870.73,No
CUST-05379,Female,0,Yes,No,10,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,88.39,777.43,Yes
CUST-05380,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,51.14,3459.96,No
CUST-05381,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,61.83,963.42,Yes
CUST-05382,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,72.42,1101.81,No
CUST-05383,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,78.14,1402.23,Yes
CUST-05384,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,64.27,201.94,Yes
CUST-05385,Female,0,No,Yes,72,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Mailed check,18.0,1309.35,No
CUST-05386,Male,0,No,Yes,4,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,64.06,201.64,Yes
CUST-05387,Female,0,Yes,No,13,Yes,Yes,No,No,No,Two year,Yes,Electronic check,62.23,774.13,No
CUST-05388,Female,0,Yes,No,12,Yes,No,DSL,No,No internet service,One year,No,Electronic check,120.0,1414.82,No
CUST-05389,Female,1,No,No,2,Yes,No,No,No internet service,No,Two year,Yes,Credit card,120.0,297.35,No
CUST-05390,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,84.26,350.38,Yes
CUST-05391,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,One year,Yes,Credit card,44.69,27.56,No
CUST-05392,Female,0,Yes,No,11,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,85.37,961.14,No
CUST-05393,Male,0,No,No,64,Yes,No,Fiber optic,No internet service,Yes,One year,No,Mailed check,18.0,1036.45,No
CUST-05394,Male,0,Yes,No,13,Yes,Yes,DSL,No,No internet service,One year,Yes,Bank transfer,49.02,554.16,No
CUST-05395,Female,0,No,Yes,4,No,No,DSL,No,Yes,Month-to-month,No,Bank transfer,18.0,1.81,No
CUST-05396,Male,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,81.52,2680.91,Yes
CUST-05397,Female,0,Yes,No,72,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,28.68,2042.17,Yes
CUST-05398,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,56.39,497.62,No
CUST-05399,Female,0,Yes,Yes,10,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,63.68,525.81,No
CUST-05400,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,64.13,4596.63,Yes
CUST-05401,Male,0,No,No,6,No,Yes,DSL,No,No,Two year,No,Bank transfer,50.81,363.63,Yes
CUST-05402,Male,0,Yes,No,22,No,Yes,DSL,No internet service,Yes,Two year,Yes,Mailed check,75.1,1573.49,No
CUST-05403,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,27.37,213.17,Yes
CUST-05404,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.18,8474.49,No
CUST-05405,Female,1,No,No,72,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Electronic check,33.98,2516.93,No
CUST-05406,Female,0,No,Yes,53,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Mailed check,66.19,3445.37,No
CUST-05407,Male,0,No,Yes,12,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,83.75,1023.62,No
CUST-05408,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.48,1369.73,No
CUST-05409,Female,0,Yes,No,8,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,88.26,654.16,Yes
CUST-05410,Female,0,No,No,70,Yes,No,No,No internet service,No,One year,Yes,Mailed check,18.0,1198.39,No
CUST-05411,Female,0,No,No,72,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,37.48,2635.32,Yes
CUST-05412,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,One year,No,Bank transfer,69.08,1360.0,No
CUST-05413,Male,0,No,No,34,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,79.43,2759.6,Yes
CUST-05414,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,102.71,516.98,Yes
CUST-05415,Female,0,No,No,18,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,49.58,850.23,Yes
CUST-05416,Male,0,No,No,31,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,37.85,1201.43,Yes
CUST-05417,Male,0,No,No,15,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,48.6,668.15,Yes
CUST-05418,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,120.0,1696.27,Yes
CUST-05419,Male,0,Yes,Yes,1,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.01,151.84,Yes
CUST-05420,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,59.92,3107.79,Yes
CUST-05421,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,103.54,7217.8,No
CUST-05422,Male,1,Yes,No,72,Yes,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,47.83,3418.0,No
CUST-05423,Male,0,No,No,40,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,93.64,3794.07,No
CUST-05424,Female,1,No,No,25,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,23.63,588.36,Yes
CUST-05425,Male,1,No,No,10,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,75.69,839.64,No
CUST-05426,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Credit card,95.58,6790.4,Yes
CUST-05427,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,55.2,1482.19,No
CUST-05428,Female,1,No,Yes,36,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer,83.4,3006.58,Yes
CUST-05429,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,One year,No,Bank transfer,48.15,1755.99,No
CUST-05430,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,74.11,4369.12,No
CUST-05431,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,50.55,120.66,Yes
CUST-05432,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,One year,No,Credit card,89.57,579.76,Yes
CUST-05433,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,27.07,948.28,No
CUST-05434,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer,34.54,2541.08,No
CUST-05435,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,One year,No,Mailed check,104.17,3943.38,No
CUST-05436,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,18.0,295.78,No
CUST-05437,Female,0,Yes,Yes,14,Yes,No phone service,No,No,No,Two year,Yes,Credit card,45.77,775.01,No
CUST-05438,Male,0,Yes,No,42,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,60.74,2555.69,No
CUST-05439,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,Two year,Yes,Mailed check,75.59,3335.24,No
CUST-05440,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,50.67,1452.21,Yes
CUST-05441,Male,1,No,Yes,11,No,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,31.23,335.83,Yes
CUST-05442,Male,0,No,No,72,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,101.79,7387.44,No
CUST-05443,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Mailed check,96.6,2455.93,No
CUST-05444,Female,0,Yes,No,50,No,No,DSL,No,No,Month-to-month,Yes,Bank transfer,53.62,2680.14,No
CUST-05445,Female,1,Yes,No,7,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,18.0,73.83,No
CUST-05446,Male,0,No,No,13,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.19,1095.76,No
CUST-05447,Female,0,No,No,66,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,70.45,4636.04,No
CUST-05448,Female,0,No,Yes,1,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,44.99,48.53,Yes
CUST-05449,Male,0,No,No,22,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,18.0,299.72,Yes
CUST-05450,Male,0,No,No,21,No,No phone service,DSL,No internet service,Yes,Month-to-month,No,Mailed check,56.85,1165.87,No
CUST-05451,Male,0,Yes,No,44,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,88.0,3916.43,Yes
CUST-05452,Male,1,No,Yes,10,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,92.52,917.99,Yes
CUST-05453,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,63.67,578.29,Yes
CUST-05454,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Credit card,46.3,3348.16,Yes
CUST-05455,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,87.03,2320.21,Yes
CUST-05456,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,30.89,178.25,Yes
CUST-05457,Female,0,No,No,6,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,24.36,268.85,Yes
CUST-05458,Female,1,Yes,Yes,72,Yes,No,DSL,Yes,No internet service,Two year,No,Electronic check,62.35,4556.59,No
CUST-05459,Male,0,No,Yes,6,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card,111.39,675.09,No
CUST-05460,Female,0,No,No,30,Yes,No phone service,Fiber optic,No,No,Two year,No,Mailed check,112.52,3366.43,No
CUST-05461,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,25.47,350.97,Yes
CUST-05462,Female,0,No,No,69,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.88,3597.49,No
CUST-05463,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,120.0,5419.79,No
CUST-05464,Female,1,No,Yes,29,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,44.35,1229.14,No
CUST-05465,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,113.59,117.46,Yes
CUST-05466,Male,0,No,No,67,Yes,No,No,No,No internet service,One year,No,Credit card,94.28,6372.77,No
CUST-05467,Male,0,No,Yes,18,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer,100.73,1799.04,No
CUST-05468,Male,0,Yes,Yes,72,Yes,No,No,No,No,Two year,No,Mailed check,51.62,3732.9,No
CUST-05469,Male,1,Yes,Yes,21,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,52.51,1002.25,Yes
CUST-05470,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer,37.68,1485.26,No
CUST-05471,Female,1,No,No,2,No,No phone service,No,No,Yes,Month-to-month,Yes,Mailed check,88.96,144.44,Yes
CUST-05472,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,18.0,759.18,Yes
CUST-05473,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,60.1,794.28,No
CUST-05474,Male,0,No,Yes,13,Yes,No,No,No,No,Month-to-month,Yes,Credit card,114.03,1472.57,Yes
CUST-05475,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,82.84,379.4,Yes
CUST-05476,Female,0,No,No,5,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,95.08,456.9,Yes
CUST-05477,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,One year,Yes,Credit card,18.0,79.02,No
CUST-05478,Male,0,No,No,12,Yes,No,No,No,No,One year,No,Credit card,35.18,468.83,No
CUST-05479,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.52,7000.34,Yes
CUST-05480,Female,1,No,Yes,14,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Electronic check,68.77,899.01,No
CUST-05481,Female,0,No,Yes,41,No,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,33.81,1398.34,No
CUST-05482,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,83.79,209.48,Yes
CUST-05483,Female,0,No,No,28,Yes,No,DSL,No,Yes,One year,No,Bank transfer,48.99,1414.06,No
CUST-05484,Female,0,No,No,21,Yes,Yes,DSL,No internet service,Yes,One year,No,Credit card,120.0,2383.85,No
CUST-05485,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,82.97,5949.63,No
CUST-05486,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,37.32,2244.9,No
CUST-05487,Male,0,Yes,No,19,Yes,No,DSL,No,No,One year,Yes,Credit card,91.43,1685.82,Yes
CUST-05488,Male,1,Yes,No,47,Yes,No,Fiber optic,No,No internet service,One year,Yes,Mailed check,113.44,5320.01,Yes
CUST-05489,Female,0,Yes,No,6,Yes,No,DSL,No,No internet service,Two year,Yes,Mailed check,64.82,411.47,Yes
